t,Vin,Vout
3.453934539345393073e+00,-6.145761085818154390e-01,-5.000000000000000000e+00
3.454234542345423264e+00,-6.151470565544665536e-01,-5.000000000000000000e+00
3.454534545345453012e+00,-6.157179491627750023e-01,-5.000000000000000000e+00
3.454834548345483203e+00,-6.162887863553608847e-01,-5.000000000000000000e+00
3.455134551345512950e+00,-6.168595680808462989e-01,-5.000000000000000000e+00
3.455434554345543141e+00,-6.174302942878613365e-01,-5.000000000000000000e+00
3.455734557345573332e+00,-6.180009649250390869e-01,-5.000000000000000000e+00
3.456034560345603079e+00,-6.185715799410170801e-01,-5.000000000000000000e+00
3.456334563345633271e+00,-6.191421392844406180e-01,-5.000000000000000000e+00
3.456634566345663018e+00,-6.197126429039567785e-01,-5.000000000000000000e+00
3.456934569345693209e+00,-6.202830907482208556e-01,-5.000000000000000000e+00
3.457234572345722956e+00,-6.208534827658899191e-01,-5.000000000000000000e+00
3.457534575345753147e+00,-6.214238189056290329e-01,-5.000000000000000000e+00
3.457834578345783338e+00,-6.219940991161064803e-01,-5.000000000000000000e+00
3.458134581345813086e+00,-6.225643233459948744e-01,-5.000000000000000000e+00
3.458434584345843277e+00,-6.231344915439748222e-01,-5.000000000000000000e+00
3.458734587345873024e+00,-6.237046036587283737e-01,-5.000000000000000000e+00
3.459034590345903215e+00,-6.242746596389462388e-01,-5.000000000000000000e+00
3.459334593345932962e+00,-6.248446594333205706e-01,-5.000000000000000000e+00
3.459634596345963153e+00,-6.254146029905521820e-01,-5.000000000000000000e+00
3.459934599345993345e+00,-6.259844902593441063e-01,-5.000000000000000000e+00
3.460234602346023092e+00,-6.265543211884047059e-01,-5.000000000000000000e+00
3.460534605346053283e+00,-6.271240957264498928e-01,-5.000000000000000000e+00
3.460834608346083030e+00,-6.276938138221971331e-01,-5.000000000000000000e+00
3.461134611346113221e+00,-6.282634754243725528e-01,-5.000000000000000000e+00
3.461434614346142968e+00,-6.288330804817038322e-01,-5.000000000000000000e+00
3.461734617346173160e+00,-6.294026289429273113e-01,-5.000000000000000000e+00
3.462034620346203351e+00,-6.299721207567816617e-01,-5.000000000000000000e+00
3.462334623346233098e+00,-6.305415558720106617e-01,-5.000000000000000000e+00
3.462634626346263289e+00,-6.311109342373659725e-01,-5.000000000000000000e+00
3.462934629346293036e+00,-6.316802558016008096e-01,-5.000000000000000000e+00
3.463234632346323227e+00,-6.322495205134768259e-01,-5.000000000000000000e+00
3.463534635346352974e+00,-6.328187283217574510e-01,-5.000000000000000000e+00
3.463834638346383166e+00,-6.333878791752147741e-01,-5.000000000000000000e+00
3.464134641346413357e+00,-6.339569730226232158e-01,-5.000000000000000000e+00
3.464434644346443104e+00,-6.345260098127626369e-01,-5.000000000000000000e+00
3.464734647346473295e+00,-6.350949894944202256e-01,-5.000000000000000000e+00
3.465034650346503042e+00,-6.356639120163851686e-01,-5.000000000000000000e+00
3.465334653346533234e+00,-6.362327773274549791e-01,-5.000000000000000000e+00
3.465634656346562981e+00,-6.368015853764292800e-01,-5.000000000000000000e+00
3.465934659346593172e+00,-6.373703361121159094e-01,-5.000000000000000000e+00
3.466234662346623363e+00,-6.379390294833254815e-01,-5.000000000000000000e+00
3.466534665346653110e+00,-6.385076654388736062e-01,-5.000000000000000000e+00
3.466834668346683301e+00,-6.390762439275838869e-01,-5.000000000000000000e+00
3.467134671346713048e+00,-6.396447648982813705e-01,-5.000000000000000000e+00
3.467434674346743240e+00,-6.402132282997998747e-01,-5.000000000000000000e+00
3.467734677346772987e+00,-6.407816340809749933e-01,-5.000000000000000000e+00
3.468034680346803178e+00,-6.413499821906509801e-01,-5.000000000000000000e+00
3.468334683346833369e+00,-6.419182725776745313e-01,-5.000000000000000000e+00
3.468634686346863116e+00,-6.424865051908976721e-01,-5.000000000000000000e+00
3.468934689346893308e+00,-6.430546799791801993e-01,-5.000000000000000000e+00
3.469234692346923055e+00,-6.436227968913834641e-01,-5.000000000000000000e+00
3.469534695346953246e+00,-6.441908558763778103e-01,-5.000000000000000000e+00
3.469834698346982993e+00,-6.447588568830352473e-01,-5.000000000000000000e+00
3.470134701347013184e+00,-6.453267998602361111e-01,-5.000000000000000000e+00
3.470434704347043375e+00,-6.458946847568639571e-01,-5.000000000000000000e+00
3.470734707347073122e+00,-6.464625115218070039e-01,-5.000000000000000000e+00
3.471034710347103314e+00,-6.470302801039616858e-01,-5.000000000000000000e+00
3.471334713347133061e+00,-6.475979904522261021e-01,-5.000000000000000000e+00
3.471634716347163252e+00,-6.481656425155070123e-01,-5.000000000000000000e+00
3.471934719347192999e+00,-6.487332362427129517e-01,-5.000000000000000000e+00
3.472234722347223190e+00,-6.493007715827611159e-01,-5.000000000000000000e+00
3.472534725347253381e+00,-6.498682484845715868e-01,-5.000000000000000000e+00
3.472834728347283129e+00,-6.504356668970694422e-01,-5.000000000000000000e+00
3.473134731347313320e+00,-6.510030267691877537e-01,-5.000000000000000000e+00
3.473434734347343067e+00,-6.515703280498614802e-01,-5.000000000000000000e+00
3.473734737347373258e+00,-6.521375706880341294e-01,-5.000000000000000000e+00
3.474034740347403005e+00,-6.527047546326510963e-01,-5.000000000000000000e+00
3.474334743347433196e+00,-6.532718798326665466e-01,-5.000000000000000000e+00
3.474634746347463388e+00,-6.538389462370374217e-01,-5.000000000000000000e+00
3.474934749347493135e+00,-6.544059537947257699e-01,-5.000000000000000000e+00
3.475234752347523326e+00,-6.549729024547015221e-01,-5.000000000000000000e+00
3.475534755347553073e+00,-6.555397921659368299e-01,-5.000000000000000000e+00
3.475834758347583264e+00,-6.561066228774120601e-01,-5.000000000000000000e+00
3.476134761347613011e+00,-6.566733945381098003e-01,-5.000000000000000000e+00
3.476434764347643203e+00,-6.572401070970212977e-01,-5.000000000000000000e+00
3.476734767347673394e+00,-6.578067605031405751e-01,-5.000000000000000000e+00
3.477034770347703141e+00,-6.583733547054669843e-01,-5.000000000000000000e+00
3.477334773347733332e+00,-6.589398896530075378e-01,-5.000000000000000000e+00
3.477634776347763079e+00,-6.595063652947715793e-01,-5.000000000000000000e+00
3.477934779347793270e+00,-6.600727815797770015e-01,-5.000000000000000000e+00
3.478234782347823018e+00,-6.606391384570433623e-01,-5.000000000000000000e+00
3.478534785347853209e+00,-6.612054358755995453e-01,-5.000000000000000000e+00
3.478834788347883400e+00,-6.617716737844766550e-01,-5.000000000000000000e+00
3.479134791347913147e+00,-6.623378521327115687e-01,-5.000000000000000000e+00
3.479434794347943338e+00,-6.629039708693488242e-01,-5.000000000000000000e+00
3.479734797347973085e+00,-6.634700299434350690e-01,-5.000000000000000000e+00
3.480034800348003277e+00,-6.640360293040256101e-01,-5.000000000000000000e+00
3.480334803348033024e+00,-6.646019689001778641e-01,-5.000000000000000000e+00
3.480634806348063215e+00,-6.651678486809579072e-01,-5.000000000000000000e+00
3.480934809348093406e+00,-6.657336685954347022e-01,-5.000000000000000000e+00
3.481234812348123153e+00,-6.662994285926826521e-01,-5.000000000000000000e+00
3.481534815348153344e+00,-6.668651286217839314e-01,-5.000000000000000000e+00
